Year,Period of coverage,Breakdown,Level,Level description,Gender,Age,Indicator value,Lower CI,Upper CI,Numerator,Denominator
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,4,4,Person,All,158.5,154.6,162.5,6257,4938200
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,5,5,Person,All,146.2,142.6,149.9,6245,4847100
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,6,6,Person,All,136.4,133,139.9,6118,4846200
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,7,7,Person,All,135.4,132,138.8,6251,4800300
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,8,8,Person,All,130,126.8,133.4,6030,4784700
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,9,9,Person,All,120.6,117.4,123.8,5660,4784900
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,10,10 - Least deprived,Person,All,114.8,111.8,117.9,5414,4707200
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,1,1 - Most deprived,Person,All,219,214,224.2,7246,4893200
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,2,2,Person,All,189.9,185.2,194.7,6358,4898800
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,3,3,Person,All,177.7,173.3,182.1,6328,4900600
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,4,4,Person,All,161.3,157.3,165.4,6279,4877600
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,5,5,Person,All,150.5,146.7,154.2,6330,4803000
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,6,6,Person,All,142.4,138.9,146,6284,4812100
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,7,7,Person,All,132.6,129.2,136,6026,4773300
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,8,8,Person,All,131.5,128.1,134.9,5981,4758000
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,9,9,Person,All,124.7,121.5,128,5762,4768800
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,10,10 - Least deprived,Person,All,114.4,111.3,117.5,5294,4698600
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,1,1 - Most deprived,Female,All,176.2,170.4,182.2,3490,2637300
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,2,2,Female,All,146.4,141.3,151.7,3092,2664600
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,3,3,Female,All,127.1,122.4,131.8,2857,2696100
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,4,4,Female,All,119.8,115.5,124.2,2924,2645300
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,5,5,Female,All,108.2,104.2,112.2,2805,2595800
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,6,6,Female,All,108,104.1,112,2940,2609700
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,7,7,Female,All,100.2,96.5,104,2786,2520300
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,8,8,Female,All,99.3,95.7,103.1,2791,2510200
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,9,9,Female,All,90.2,86.7,93.8,2547,2477800
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,10,10 - Least deprived,Female,All,90.1,86.6,93.7,2547,2444500
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,1,1 - Most deprived,Female,All,174.1,168.3,180.1,3396,2629700
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,2,2,Female,All,142.2,137.1,147.5,2956,2658600
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,3,3,Female,All,129.7,125,134.6,2881,2689700
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,4,4,Female,All,119.2,114.9,123.6,2881,2638100
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,5,5,Female,All,115.1,110.9,119.3,2952,2589000
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,6,6,Female,All,107.6,103.7,111.6,2896,2602800
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,7,7,Female,All,97.5,93.8,101.3,2677,2514000
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,8,8,Female,All,99.8,96.1,103.6,2795,2501600
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,9,9,Female,All,96.8,93.2,100.6,2716,2473800
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,10,10 - Least deprived,Female,All,85.8,82.4,89.3,2414,2437600
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,1,1 - Most deprived,Female,All,170.5,164.7,176.5,3292,2614800
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,2,2,Female,All,146.2,141,151.6,2994,2650500
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,3,3,Female,All,130.5,125.8,135.4,2852,2679700
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,4,4,Female,All,124.7,120.2,129.2,2976,2628600
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,5,5,Female,All,116.9,112.7,121.2,2964,2581400
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,6,6,Female,All,110.6,106.7,114.7,2954,2591100
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,7,7,Female,All,102.8,99,106.6,2803,2507600
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,8,8,Female,All,100.9,97.2,104.7,2801,2495900
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,9,9,Female,All,96.2,92.6,100,2680,2470900
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,10,10 - Least deprived,Female,All,91.9,88.4,95.6,2557,2434800
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,1,1 - Most deprived,Female,All,173,167.1,179.1,3292,2661600
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,2,2,Female,All,148.4,143.1,153.8,2994,2706100
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,3,3,Female,All,131.7,126.9,136.6,2852,2687500
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,4,4,Female,All,125.8,121.3,130.4,2976,2637300
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,5,5,Female,All,116.3,112.1,120.5,2964,2561000
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,6,6,Female,All,109.9,106,114,2954,2544100
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,7,7,Female,All,101.7,97.9,105.5,2803,2507400
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,8,8,Female,All,101,97.3,104.9,2801,2484600
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,9,9,Female,All,95.4,91.9,99.2,2680,2466300
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,10,10 - Least deprived,Female,All,91.9,88.4,95.6,2557,2399300
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,1,1 - Most deprived,Female,All,175.2,169.2,181.4,3260,2638900
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,2,2,Female,All,150.6,145.2,156.1,2978,2688200
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,3,3,Female,All,136.7,131.7,141.7,2907,2670200
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,4,4,Female,All,124.1,119.6,128.7,2885,2619700
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,5,5,Female,All,117.7,113.5,122,2950,2549000
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,6,6,Female,All,110.8,106.9,114.9,2938,2532600
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,7,7,Female,All,105.6,101.7,109.5,2879,2495500
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,8,8,Female,All,102.8,99.1,106.7,2816,2476800
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,9,9,Female,All,99.9,96.2,103.7,2764,2458400
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,10,10 - Least deprived,Female,All,89.8,86.3,93.5,2487,2397000
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,1,1 - Most deprived,Female,All,180.1,173.9,186.4,3290,2615300
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,2,2,Female,All,153.9,148.4,159.6,2989,2668600
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,3,3,Female,All,140,134.9,145.2,2916,2651600
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,4,4,Female,All,131.5,126.8,136.3,2993,2603500
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,5,5,Female,All,123.5,119.1,128,3035,2536800
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,6,6,Female,All,117.8,113.7,122.1,3055,2519400
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,7,7,Female,All,109.8,105.9,113.9,2923,2479900
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,8,8,Female,All,106,102.2,110,2838,2467400
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,9,9,Female,All,104.8,101,108.7,2851,2449300
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,10,10 - Least deprived,Female,All,91.7,88.1,95.4,2475,2389300
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,1,1 - Most deprived,Female,All,177.9,171.7,184.2,3203,2582300
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,2,2,Female,All,162.5,156.7,168.4,3075,2636000
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,3,3,Female,All,139.9,134.8,145.2,2845,2623300
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,4,4,Female,All,129.4,124.7,134.2,2889,2579400
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,5,5,Female,All,120.2,115.9,124.7,2893,2517100
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,6,6,Female,All,119.1,114.9,123.4,3020,2504900
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,7,7,Female,All,107.6,103.6,111.7,2799,2464000
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,8,8,Female,All,102.6,98.7,106.5,2691,2455100
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,9,9,Female,All,102.2,98.4,106.1,2721,2440000
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,10,10 - Least deprived,Female,All,92,88.4,95.8,2438,2384400
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,1,1 - Most deprived,Female,All,179.3,173,185.7,3186,2549900
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,2,2,Female,All,157.5,151.8,163.3,2937,2601600
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,3,3,Female,All,140.6,135.4,145.9,2809,2590700
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,4,4,Female,All,134.8,129.9,139.8,2943,2556200
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,5,5,Female,All,122.7,118.3,127.3,2905,2495200
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,6,6,Female,All,114.4,110.2,118.7,2844,2486500
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,7,7,Female,All,114.4,110.3,118.6,2926,2450600
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,8,8,Female,All,110.1,106,114.2,2835,2443300
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,9,9,Female,All,103,99.1,107,2692,2430700
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,10,10 - Least deprived,Female,All,94.4,90.7,98.3,2458,2383400
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,1,1 - Most deprived,Female,All,181.2,174.9,187.7,3177,2525100
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,2,2,Female,All,163.2,157.3,169.2,3011,2577100
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,3,3,Female,All,144.4,139.1,149.9,2830,2564000
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,4,4,Female,All,137.9,133,143,2957,2532000
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,5,5,Female,All,127,122.5,131.7,2943,2478800
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,6,6,Female,All,120.6,116.3,125,2950,2472200
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,7,7,Female,All,113.4,109.2,117.6,2853,2436700
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,8,8,Female,All,109.5,105.4,113.7,2770,2432200
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,9,9,Female,All,103,99.1,107.1,2643,2421800
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,10,10 - Least deprived,Female,All,98.8,95,102.8,2519,2377600
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,1,1 - Most deprived,Female,All,189.2,182.7,195.8,3282,2506100
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,2,2,Female,All,163.4,157.5,169.4,2953,2550300
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,3,3,Female,All,146.3,140.9,151.9,2829,2540400
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,4,4,Female,All,137.8,132.8,142.9,2909,2514000
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,5,5,Female,All,131.6,126.9,136.4,2997,2462700
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,6,6,Female,All,120.2,115.8,124.7,2876,2460000
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,7,7,Female,All,118,113.8,122.4,2905,2427200
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,8,8,Female,All,115.7,111.5,120,2870,2421600
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,9,9,Female,All,108.7,104.6,112.9,2731,2413300
2012,1/1/2012 to 31/12/2012,2015 Deprivation decile,10,10 - Least deprived,Female,All,99.9,96.1,103.9,2525,2374600
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,1,1 - Most deprived,Female,All,185.2,178.7,191.8,3173,2486900
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,2,2,Female,All,162.9,157,169,2917,2524300
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,3,3,Female,All,151.9,146.3,157.6,2883,2514600
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,4,4,Female,All,142,136.9,147.2,2954,2490800
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,5,5,Female,All,131.4,126.7,136.3,2926,2444500
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,6,6,Female,All,125.6,121.1,130.2,2955,2444200
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,7,7,Female,All,119.1,114.8,123.6,2880,2416300
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,8,8,Female,All,119.5,115.2,123.9,2905,2411000
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,9,9,Female,All,109.1,105,113.4,2697,2406900
2011,1/1/2011 to 31/12/2011,2015 Deprivation decile,10,10 - Least deprived,Female,All,100.2,96.2,104.2,2472,2372200
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,1,1 - Most deprived,Female,All,186.6,180.2,193.3,3193,2466600
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,2,2,Female,All,158.8,152.9,164.8,2812,2490600
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,3,3,Female,All,152.8,147.2,158.5,2868,2480200
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,4,4,Female,All,137.7,132.6,142.9,2814,2461800
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,5,5,Female,All,130.9,126.2,135.8,2895,2423000
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,6,6,Female,All,119.9,115.4,124.4,2776,2424900
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,7,7,Female,All,121.7,117.3,126.2,2898,2405900
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,8,8,Female,All,116.9,112.5,121.3,2791,2398400
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,9,9,Female,All,112.7,108.5,117,2741,2400900
2010,1/1/2010 to 31/12/2010,2015 Deprivation decile,10,10 - Least deprived,Female,All,104.4,100.4,108.6,2551,2373500
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,1,1 - Most deprived,Female,All,187,180.6,193.7,3186,2453100
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,2,2,Female,All,162.6,156.6,168.7,2840,2462700
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,3,3,Female,All,154.6,149,160.4,2870,2448600
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,4,4,Female,All,147.2,141.9,152.6,2964,2433000
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,5,5,Female,All,134.3,129.5,139.3,2918,2402300
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,6,6,Female,All,127,122.4,131.7,2892,2407600
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,7,7,Female,All,115.2,110.9,119.6,2698,2393100
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,8,8,Female,All,120.7,116.3,125.2,2839,2384900
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,9,9,Female,All,111.9,107.7,116.3,2678,2390600
2009,1/1/2009 to 31/12/2009,2015 Deprivation decile,10,10 - Least deprived,Female,All,105.6,101.5,109.8,2536,2368100
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,1,1 - Most deprived,Male,All,215.4,208.8,222.1,4119,2648500
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,2,2,Male,All,177.7,171.8,183.7,3532,2678600
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,3,3,Male,All,165.6,160.1,171.2,3492,2744600
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,4,4,Male,All,145.4,140.5,150.4,3373,2702700
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,5,5,Male,All,136.3,131.7,141,3344,2626600
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,6,6,Male,All,127.6,123.3,132.1,3285,2618800
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,7,7,Male,All,124.8,120.5,129.1,3277,2512900
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,8,8,Male,All,112.2,108.2,116.4,2978,2502400
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,9,9,Male,All,108,104.1,112,2867,2448300
2020,1/1/2020 to 31/12/2020,2019 Deprivation decile,10,10 - Least deprived,Male,All,101.5,97.7,105.5,2687,2399500
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,1,1 - Most deprived,Male,All,214.6,208,221.3,4061,2637500
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,2,2,Male,All,190.3,184.2,196.6,3709,2663800
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,3,3,Male,All,164.9,159.4,170.6,3432,2730100
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,4,4,Male,All,146.7,141.8,151.8,3353,2685900
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,5,5,Male,All,134.3,129.7,139,3269,2614400
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,6,6,Male,All,128.3,123.9,132.7,3273,2606100
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,7,7,Male,All,124.6,120.4,129,3249,2504300
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,8,8,Male,All,120,115.9,124.3,3165,2494000
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,9,9,Male,All,112,108,116.2,2953,2443500
2019,1/1/2019 to 31/12/2019,2019 Deprivation decile,10,10 - Least deprived,Male,All,104,100.1,107.9,2746,2395000
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,1,1 - Most deprived,Male,All,214.2,207.5,221,3979,2620600
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,2,2,Male,All,184.3,178.3,190.6,3553,2653400
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,3,3,Male,All,172.6,166.9,178.4,3529,2718400
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,4,4,Male,All,150.6,145.5,155.7,3407,2673800
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,5,5,Male,All,143.3,138.6,148.2,3447,2605000
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,6,6,Male,All,134.5,130,139.1,3400,2596500
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,7,7,Male,All,129.3,124.9,133.7,3347,2498400
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,8,8,Male,All,121.2,117,125.4,3186,2489300
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,9,9,Male,All,113.4,109.3,117.5,2975,2441500
2018,1/1/2018 to 31/12/2018,2019 Deprivation decile,10,10 - Least deprived,Male,All,102.4,98.5,106.3,2681,2393100
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,1,1 - Most deprived,Male,All,217.7,210.9,224.6,3979,2673900
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,2,2,Male,All,188.1,181.9,194.4,3553,2723100
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,3,3,Male,All,173.3,167.6,179.2,3529,2737100
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,4,4,Male,All,152,146.9,157.2,3407,2675600
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,5,5,Male,All,142.5,137.8,147.3,3447,2579700
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,6,6,Male,All,133.7,129.2,138.3,3400,2548300
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,7,7,Male,All,127.7,123.4,132.1,3347,2497000
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,8,8,Male,All,121.4,117.2,125.7,3186,2469100
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,9,9,Male,All,112.4,108.4,116.6,2975,2437000
2018,1/1/2018 to 31/12/2018,2015 Deprivation decile,10,10 - Least deprived,Male,All,102.3,98.4,106.2,2681,2349200
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,1,1 - Most deprived,Male,All,225.6,218.6,232.7,4049,2650400
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,2,2,Male,All,189.4,183.1,195.8,3519,2699300
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,3,3,Male,All,174.3,168.5,180.2,3478,2715800
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,4,4,Male,All,164.2,158.9,169.7,3614,2656400
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,5,5,Male,All,145.1,140.3,150,3454,2564400
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,6,6,Male,All,141.1,136.5,145.9,3539,2539000
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,7,7,Male,All,127.5,123.2,132,3293,2487400
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,8,8,Male,All,125.1,120.8,129.5,3237,2463400
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,9,9,Male,All,114,109.9,118.2,2978,2432400
2017,1/1/2017 to 31/12/2017,2015 Deprivation decile,10,10 - Least deprived,Male,All,106.9,103,111,2784,2349200
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,1,1 - Most deprived,Male,All,236.4,229.2,243.8,4144,2627200
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,2,2,Male,All,200.7,194.1,207.4,3620,2678000
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,3,3,Male,All,173.5,167.7,179.6,3376,2694900
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,4,4,Male,All,160.5,155.1,166,3437,2639000
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,5,5,Male,All,146.4,141.6,151.5,3404,2552000
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,6,6,Male,All,139.8,135.2,144.6,3428,2527100
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,7,7,Male,All,133.4,128.9,138,3358,2473800
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,8,8,Male,All,124.4,120.1,128.9,3148,2454700
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,9,9,Male,All,123.7,119.4,128.1,3166,2425400
2016,1/1/2016 to 31/12/2016,2015 Deprivation decile,10,10 - Least deprived,Male,All,108.6,104.6,112.7,2760,2345500
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,1,1 - Most deprived,Male,All,230.9,223.7,238.3,3971,2587100
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,2,2,Male,All,203,196.3,209.9,3578,2634700
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,3,3,Male,All,184.2,178.1,190.5,3490,2655800
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,4,4,Male,All,164.7,159.2,170.3,3449,2609400
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,5,5,Male,All,152.7,147.7,157.9,3473,2527700
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,6,6,Male,All,141.1,136.3,145.9,3376,2507500
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,7,7,Male,All,132.8,128.3,137.5,3267,2455100
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,8,8,Male,All,128,123.5,132.5,3159,2440700
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,9,9,Male,All,122,117.7,126.4,3048,2416700
2015,1/1/2015 to 31/12/2015,2015 Deprivation decile,10,10 - Least deprived,Male,All,112.4,108.3,116.7,2792,2339500
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,1,1 - Most deprived,Male,All,236.2,228.8,243.7,3990,2551600
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,2,2,Male,All,206.3,199.5,213.3,3561,2593900
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,3,3,Male,All,186.9,180.6,193.3,3471,2620600
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,4,4,Male,All,165.1,159.6,170.8,3402,2581100
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,5,5,Male,All,152.1,147,157.3,3385,2505100
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,6,6,Male,All,142,137.2,146.9,3342,2487800
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,7,7,Male,All,136.1,131.4,140.8,3266,2440200
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,8,8,Male,All,130.1,125.6,134.7,3160,2428200
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,9,9,Male,All,125.1,120.7,129.6,3068,2408000
2014,1/1/2014 to 31/12/2014,2015 Deprivation decile,10,10 - Least deprived,Male,All,114.4,110.2,118.8,2784,2337200
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,1,1 - Most deprived,Male,All,239,231.5,246.6,3974,2525800
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,2,2,Male,All,210.2,203.3,217.3,3564,2566200
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,3,3,Male,All,180.9,174.7,187.3,3296,2587100
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,4,4,Male,All,171.7,165.9,177.5,3451,2553400
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,5,5,Male,All,159,153.7,164.4,3472,2485700
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,6,6,Male,All,147.9,143,153,3394,2472100
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,7,7,Male,All,139.4,134.7,144.3,3292,2426100
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,8,8,Male,All,135.2,130.5,139.9,3197,2416400
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,9,9,Male,All,127.4,122.9,132,3050,2401000
2013,1/1/2013 to 31/12/2013,2015 Deprivation decile,10,10 - Least deprived,Male,All,116.9,112.5,121.3,2789,2332800
